#	ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
	r_4351	alkaline phosphatase	H2O[c] + cysteamine S-phosphate[c] => phosphate[c] + cysteamine[c]	3.1.3.-						"metanetx.reaction/MNXR118734;sbo/SBO:0000176"	Taurine and hypotaurine metabolism		"added after the Biolog update (PR #149); rhea:37251;cysteamine S-phosphate_P Source"		1
	r_4352	cysteamine S-phosphate transport via proton symport	cysteamine S-phosphate[e] <=> cysteamine S-phosphate[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); cysteamine S-phosphate_P Source"		1
	r_4353	Cysteamine:oxygen oxidoreductase	oxygen[c] + cysteamine[c] => H+[c] + hypotaurine[c]	1.13.11.19						"kegg.reaction/R02467;metanetx.reaction/MNXR107528;sbo/SBO:0000176"	Taurine and hypotaurine metabolism		"added after the Biolog update (PR #149); rhea:14409;cysteamine S-phosphate_P Source"		1
	r_4354	hypotaurine:NAD+ oxidoreductase	H2O[c] + NAD[c] + hypotaurine[c] => H+[c] + NADH[c] + taurine[c]	1.8.1.3						"kegg.reaction/R01681;metanetx.reaction/MNXR107116;sbo/SBO:0000176"	Sulfur metabolism		"added after the Biolog update (PR #149); rhea:17385;cysteamine S-phosphate_P Source"		1
	r_4355	2-aminobutanoate:2-oxoglutarate aminotransferase	2-oxobutanoate[c] + L-glutamate[c] <=> 2-oxoglutarate[c] + 2-aminobutanoate[c]	2.6.1.42						"bigg.reaction/RE2034C;kegg.reaction/R10991;metanetx.reaction/MNXR103594;sbo/SBO:0000176"	Cysteine and methionine metabolism		"added after the Biolog update (PR #149); 2-aminobutanoate_N Source"		1
	r_4356	2-aminobutyrate transport	H+[e] + 2-aminobutanoate[e] <=> H+[c] + 2-aminobutanoate[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); 2-aminobutanoate_N Source"		1
	r_4357	alkaline phosphatase	H2O[c] + uridine 2'-phosphate[c] => phosphate[c] + uridine[c]	3.1.3.-						"metanetx.reaction/MNXR118730;sbo/SBO:0000176"	Pyrimidine metabolism		"added after the Biolog update (PR #149); rhea:37355;uridine 2&apos;-phosphate_P Source"		1
	r_4358	Uridine 2'-phosphate transport in via proton symport	H+[e] + uridine 2'-phosphate[e] <=> H+[c] + uridine 2'-phosphate[c]							"metanetx.reaction/MNXR136675;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn11403;uridine 2&apos;-phosphate_P Source"		1
	r_4359	Uridine 3'-monophosphate phosphohydrolase	H2O[c] + 3'-UMP[c] => phosphate[c] + uridine[c]	3.1.3.6						"bigg.reaction/3NUCLE2;kegg.reaction/R01877;metanetx.reaction/MNXR94932;sbo/SBO:0000176"	Pyrimidine metabolism		"added after the Biolog update (PR #149); rhea:27890;3&apos;-UMP_P Source"		1
	r_4360	3'-UMP transport in via proton symport	H+[e] + 3'-UMP[e] <=> H+[c] + 3'-UMP[c]							"bigg.reaction/3UMPt6;metanetx.reaction/MNXR94982;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn05480;3&apos;-UMP_P Source"		1
	r_4361	Gly-Met transport via proton symport	H+[e] + Gly-Met[e] <=> H+[c] + Gly-Met[c]		YJR152W or YKR093W					"metanetx.reaction/MNXR137072;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12552;Gly-Met_N Source"		2
	r_4362	dipeptidase	H2O[v] + Gly-Met[v] => L-methionine[v] + L-glycine[v]	3.4.13.18						"metanetx.reaction/MNXR123343;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37323;Gly-Met_N Source"		1
	r_4363	R07420	N-phosphocreatine[c] => phosphate[c] + creatinine[c]							"kegg.reaction/R07420;metanetx.reaction/MNXR111061;sbo/SBO:0000176"	Arginine and proline metabolism		"added after the Biolog update (PR #149); seed:rxn05129;N-phosphocreatine_P Source"		1
	r_4364	N-phosphocreatine transport	H+[e] + N-phosphocreatine[e] <=> H+[c] + N-phosphocreatine[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); N-phosphocreatine_P Source"		1
	r_4365	creatinine transport	H+[e] + creatinine[e] <=> H+[c] + creatinine[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); N-phosphocreatine_P Source"		1
	r_4366	ATP:L-arginine Nomega-phosphotransferase	ADP[c] + H+[c] + N(omega)-phospho-L-arginine[c] <=> ATP[c] + L-arginine[c]	2.7.3.3						"bigg.reaction/ARGKr;kegg.reaction/R00554;metanetx.reaction/MNXR95943;sbo/SBO:0000176"	Arginine and proline metabolism		"added after the Biolog update (PR #149); rhea:22940;N(omega)-phospho-L-arginine_P Source"		1
	r_4367	L-arginine phosphate transport in/out via proton symport	H+[e] + N(omega)-phospho-L-arginine[e] <=> H+[c] + N(omega)-phospho-L-arginine[c]							"bigg.reaction/ARGPt6;metanetx.reaction/MNXR95947;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn05502;N(omega)-phospho-L-arginine_P Source"		1
	r_4368	acid phosphatase / phosphotransferase	H2O[c] + O(4)-phospho-L-tyrosine[c] => L-tyrosine[c] + phosphate[c]							"metanetx.reaction/MNXR104998;sbo/SBO:0000176"	Tyrosine metabolism		"added after the Biolog update (PR #149); rhea:30863;O(4)-phospho-L-tyrosine_P Source"		1
	r_4369	Tripolyphosphate transport in via proton symport	H+[e] + triphosphate[e] <=> H+[c] + triphosphate[c]							"metanetx.reaction/MNXR135003;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn05717;triphosphate_P Source"		1
	r_4370	alkaline phosphatase	H2O[c] + cytidine 2'-phosphate[c] => cytidine[c] + phosphate[c]	3.1.3.-						"metanetx.reaction/MNXR118731;sbo/SBO:0000176"	Pyrimidine metabolism		"added after the Biolog update (PR #149); rhea:37351;cytidine 2&apos;-phosphate_P Source"		1
	r_4371	Cytidine- 2'- Monophosphate transport in via proton symport	H+[e] + cytidine 2'-phosphate[e] <=> H+[c] + cytidine 2'-phosphate[c]							"metanetx.reaction/MNXR135010;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn05724;cytidine 2&apos;-phosphate_P Source"		1
	r_4372	cyclic phosphodiesterase	H2O[c] + 2',3'-cyclic UMP[c] => H+[c] + uridine 2'-phosphate[c]	3.1.4.37	YGR247W					"metanetx.reaction/MNXR117327;sbo/SBO:0000176"	Cyclic nucleotide metabolism		"added after the Biolog update (PR #149); rhea:37239;2&apos;,3&apos;-cyclic UMP_P Source"		1
	r_4373	2',3'-Cyclic UMP transport in via proton symport	H+[e] + 2',3'-cyclic UMP[e] <=> H+[c] + 2',3'-cyclic UMP[c]							"metanetx.reaction/MNXR136674;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn11402;2&apos;,3&apos;-cyclic UMP_P Source"		1
	r_4374	3-Sulfino-L-alanine 4-carboxy-lyase	H2O[c] + 3-sulfino-L-alanine[c] => H+[c] + L-alanine[c] + sulphite[c]	3.13.1.-						"kegg.reaction/R00863;metanetx.reaction/MNXR123155;sbo/SBO:0000176"	Cysteine and methionine metabolism		"added after the Biolog update (PR #149); rhea:28278;3-sulfino-L-alanine_S Source | model.S(601,3735) curated (PR #222)"		1
	r_4375	3-Sulfino-L-alanine transport via proton antiport	H+[e] + 3-sulfino-L-alanine[e] <=> H+[c] + 3-sulfino-L-alanine[c]							"metanetx.reaction/MNXR137086;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12567;3-sulfino-L-alanine_S Source"		1
	r_4376	adenosine 3'-phosphate phosphohydrolase	H2O[c] + 3'-AMP[c] => adenosine[c] + phosphate[c]	3.1.3.6						"bigg.reaction/3NUCLE1;kegg.reaction/R01562;metanetx.reaction/MNXR94935;sbo/SBO:0000176"	Purine metabolism		"added after the Biolog update (PR #149); rhea:27898;3&apos;-AMP_P Source"		1
	r_4377	3AMP transport via diffusion (extracellular to periplasm)	3'-AMP[e] <=> 3'-AMP[c]							"metanetx.reaction/MNXR94857;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn07973;3&apos;-AMP_P Source"		1
	r_4378	alpha-glucosidase	H2O[c] + 6-O-alpha-D-glucopyranosyl-D-fructofuranose[c] => D-fructose[c] + D-glucose[c]	3.2.1.20						"metanetx.reaction/MNXR130717;sbo/SBO:0000176"	Starch and sucrose metabolism		"added after the Biolog update (PR #149); sabiork:11700;6-O-alpha-D-glucopyranosyl-D-fructofuranose_C Source"		1
	r_4379	Palatinose transport in via proton symport	H+[e] + 6-O-alpha-D-glucopyranosyl-D-fructofuranose[e] <=> H+[c] + 6-O-alpha-D-glucopyranosyl-D-fructofuranose[c]							"bigg.reaction/PALAt2;metanetx.reaction/MNXR102339;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn05629;6-O-alpha-D-glucopyranosyl-D-fructofuranose_C Source"		1
	r_4380	Amino-Acid N-Acetyltransferase	coenzyme A[c] + H+[c] + N-acetyl-L-cysteine[c] <=> acetyl-CoA[c] + L-cysteine[c]							"metanetx.reaction/MNXR103637;sbo/SBO:0000176"	Cysteine and methionine metabolism		"added after the Biolog update (PR #149); bigg:RE2223M;N-acetyl-L-cysteine_S Source"		1
	r_4381	Acetylcysteine transport via proton symport	H+[e] + N-acetyl-L-cysteine[e] <=> H+[c] + N-acetyl-L-cysteine[c]							"metanetx.reaction/MNXR137052;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12528;N-acetyl-L-cysteine_S Source"		1
	r_4382	thiosulfate:ferricytochrome-c oxidoreductase	2 ferricytochrome c[m] + 2 thiosulfate[c] <=> 2 ferrocytochrome c[m] + tetrathionate[c]	1.8.2.2						"kegg.reaction/R00029;metanetx.reaction/MNXR138952;sbo/SBO:0000176"	Oxidative phosphorylation		"added after the Biolog update (PR #149); R00029;tetrathionate_S Source | MetaNetX ID curated (PR #220) | KEGG ID curated (PR #220) | model.S(2597,3743) curated (PR #222) | model.S(2598,3743) curated (PR #222)"		1
	r_4383	etrathionate transport via diffusion	tetrathionate[e] <=> tetrathionate[c]							"metanetx.reaction/MNXR104796;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); bigg:TETtex;tetrathionate_S Source"		1
	r_4384	D-Gluconate:NADP+ 5-oxidoreductase	H+[c] + NADPH[c] + 5-dehydro-D-gluconate[c] => NADP(+)[c] + D-gluconate[c]	"1.1.1.-;1.1.1.69"						"bigg.reaction/5DGLCNR;kegg.reaction/R01740;metanetx.reaction/MNXR95065;sbo/SBO:0000176"	Pentose phosphate pathway		"added after the Biolog update (PR #149); rhea:23936;5-dehydro-D-gluconate_C Source"		1
	r_4385	5-Dehydro-D-gluconate transport via proton symport	H+[e] + 5-dehydro-D-gluconate[e] <=> H+[c] + 5-dehydro-D-gluconate[c]							"metanetx.reaction/MNXR95066;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); rhea:28819;5-dehydro-D-gluconate_C Source"		1
	r_4386	dipeptidase	H2O[v] + Ala-Asp[v] => L-aspartate[v] + L-alanine[v]	3.4.13.18						"metanetx.reaction/MNXR123344;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37267;Ala-Asp_N Source"		1
	r_4387	ala-L-asp-L transport via proton symport	H+[e] + Ala-Asp[e] <=> H+[c] + Ala-Asp[c]		YJR152W or YKR093W					"metanetx.reaction/MNXR137135;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12628;Ala-Asp_N Source"		2
	r_4388	cyclic phosphodiesterase	H2O[c] + 2',3'-cyclic CMP[c] => H+[c] + cytidine 2'-phosphate[c]	3.1.4.37	YGR247W					"metanetx.reaction/MNXR117326;sbo/SBO:0000176"	Cyclic nucleotide metabolism		"added after the Biolog update (PR #149); rhea:41956;cytidine 2&apos;-phosphate_P Source"		1
	r_4389	2',3'-Cyclic CMP transport in via proton symport	H+[e] + 2',3'-cyclic CMP[e] <=> H+[c] + 2',3'-cyclic CMP[c]							"metanetx.reaction/MNXR136673;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn11401;2&apos;,3&apos;-cyclic CMP_P Source"		1
	r_4390	beta-glucosidase (methyl-alpha-D-glucoside)	H2O[c] + methyl alpha-D-glucopyranoside[c] <=> D-glucose[c] + methanol[c]	3.2.1.21						"metanetx.reaction/MNXR142673;sbo/SBO:0000176"	Alternate carbon metabolism		"added after the Biolog update (PR #149); seed:rxn09978;methyl alpha-D-glucopyranoside_C Source | MetaNetX ID curated (PR #220)"		1
	r_4391	Methanol diffusion	methanol[c] => methanol[e]							"bigg.reaction/MEOHt2;metanetx.reaction/MNXR101464;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); rhea:34871;methyl alpha-D-glucopyranoside_C Source"		1
	r_4392	alpha-Methyl-D-glucoside transport via proton symport	H+[e] + methyl alpha-D-glucopyranoside[e] <=> H+[c] + methyl alpha-D-glucopyranoside[c]							"metanetx.reaction/MNXR144815;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12524;methyl alpha-D-glucopyranoside_C Source | MetaNetX ID curated (PR #220)"		1
	r_4393	ATP:D-tagatose 6-phosphotransferase	ATP[c] + D-tagatose[c] => ADP[c] + H+[c] + D-tagatofuranose 6-phosphate[c]	2.7.1.101						"kegg.reaction/R02927;metanetx.reaction/MNXR107830;sbo/SBO:0000176"	Galactose metabolism		"added after the Biolog update (PR #149); seed:rxn02094;D-tagatose_C Source"		1
	r_4394	D-tagatose 6-phosphate 4-epimerase	D-tagatofuranose 6-phosphate[c] <=> D-fructose 6-phosphate[c]							sbo/SBO:0000176	Galactose metabolism		"added after the Biolog update (PR #149); D-tagatose_C Source"		1
	r_4395	D-tagatose uptake via diffusion	D-tagatose[e] <=> D-tagatose[c]		YDL245C or YDR342C or YDR343C or YDR345C or YEL069C or YFL011W or YHR092C or YHR094C or YHR096C or YJL214W or YJL219W or YJR158W or YMR011W or YNR072W or YOL156W					"bigg.reaction/TAGAT_Dt;metanetx.reaction/MNXR104707;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); D-tagatose_C Source"		2
	r_4396	Acetoacetate:CoA ligase (AMP-forming)	ATP[c] + coenzyme A[c] + acetoacetate[c] => acetoacetyl-CoA[c] + AMP[c] + diphosphate[c]	6.2.1.16						"bigg.reaction/AACOAT;kegg.reaction/R01357;metanetx.reaction/MNXR95136;sbo/SBO:0000176"	Butanoate metabolism		"added after the Biolog update (PR #149); rhea:16117;acetoacetate_C Source"		1
	r_4397	N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase	H2O[c] + N(alpha)-acetyl-L-methionine[c] <=> acetate[c] + L-methionine[c]	3.5.1.14						"bigg.reaction/RE2640C;metanetx.reaction/MNXR103709;sbo/SBO:0000176"	Cysteine and methionine metabolism		"added after the Biolog update (PR #149); N(alpha)-acetyl-L-methionine_S Source"		1
	r_4398	Ala-Gln transport via proton symport	H+[e] + Ala-Gln[e] <=> H+[c] + Ala-Gln[c]		YJR152W or YKR093W					"metanetx.reaction/MNXR137087;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12568;Ala-Gln_N Source"		2
	r_4399	L-alanyl-L-glutamate transport in via proton symport	H+[c] + Ala-Glu[c] <=> H+[v] + Ala-Glu[v]							"metanetx.reaction/MNXR101006;sbo/SBO:0000655"	Transport [c, v]		"added after the Biolog update (PR #149); rhea:35131;Ala-Glu_N Source"		1
	r_4400	Maltodextrin glucosidase (maltotriose)	H2O[e] + alpha-maltotriose[e] => D-glucose[e] + maltose[e]	3.2.1.20	YBR299W or YGR292W					"bigg.reaction/MLTG1e;kegg.reaction/R05196;metanetx.reaction/MNXR101619;sbo/SBO:0000176"	Starch and sucrose metabolism		"added after the Biolog update (PR #149); seed:rxn05746;alpha-maltotriose_C Source"		1
	r_4401	Ala-Thr transport via proton symport	H+[c] + Ala-Thr[c] <=> H+[v] + Ala-Thr[v]							sbo/SBO:0000655	Transport [c, v]		"added after the Biolog update (PR #149); Ala-Thr_N Source"		1
	r_4402	Ala-Thr transport via proton symport (extracellular to cytosol)	H+[e] + Ala-Thr[e] <=> H+[c] + Ala-Thr[c]		YJR152W or YKR093W					sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); Ala-Thr_N Source"		2
	r_4403	Triphosphate phosphohydrolase	H2O[c] + triphosphate[c] => diphosphate[c] + phosphate[c]	3.6.1.25	YHR201C or YDR452W					"kegg.reaction/R00138;metanetx.reaction/MNXR103069;sbo/SBO:0000176"	Purine metabolism		"added after the Biolog update (PR #149); rhea:14157;triphosphate_P Source"		2
	r_4404	Gly-Asn transport via proton symport (extracellular to cytosol)	H+[e] + Gly-Asn[e] <=> H+[c] + Gly-Asn[c]		YJR152W or YKR093W					sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); Gly-Asn_N Source"		2
	r_4405	glycerol 1-phosphate transport	glycerol 1-phosphate[e] <=> glycerol 1-phosphate[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); glycerol 1-phosphate_P Source"		1
	r_4406	D-O-Phosphoserine transport in/out via proton symport	H+[e] + O-phosphonatooxy-D-serine(2-)[e] <=> H+[c] + O-phosphonatooxy-D-serine(2-)[c]							"bigg.reaction/PSER_Dt6;metanetx.reaction/MNXR103244;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn05639;O-phosphonatooxy-D-serine(2-)_P Source"		1
	r_4407	D-O-Phosphoserine phosphohydrolase	H2O[c] + O-phosphonatooxy-D-serine(2-)[c] <=> phosphate[c] + D-Serine[c]	3.1.3.3						"bigg.reaction/PSP_D;kegg.reaction/R02853;metanetx.reaction/MNXR103265;sbo/SBO:0000176"	Glycine, serine and threonine metabolism		"added after the Biolog update (PR #149); rhea:24873;O-phosphonatooxy-D-serine(2-)_P Source"		1
	r_4408	L-alanyl-L-glutamate transport in via proton symport	H+[e] + Ala-Glu[e] <=> H+[c] + Ala-Glu[c]		YJR152W or YKR093W					"metanetx.reaction/MNXR101006;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); rhea:35131;Ala-Glu_N Source"		2
	r_4409	L-alanyl-gamma-L-glutamate peptidase	H2O[v] + Ala-Glu[v] => L-glutamate[v] + L-alanine[v]	3.4.13.18						"metanetx.reaction/MNXR101011;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:29335;Ala-Glu_N Source"		1
	r_4410	3-oxalomalate glyoxylate-lyase (oxaloacetate-forming)	3-oxalomalate(3-)[c] <=> glyoxylate[c] + oxaloacetate[c]	4.1.3.13						"kegg.reaction/R00477;metanetx.reaction/MNXR106549;sbo/SBO:0000176"	Glyoxylate and dicarboxylate metabolism		"added after the Biolog update (PR #149); rhea:22032;3-oxalomalate(3-)_C Source"		1
	r_4411	L-cysteate bisulfite-lyase (deaminating)	H2O[c] + L-cysteate[c] => ammonium[c] + H+[c] + pyruvate[c] + sulphite[c]	4.4.1.25						"kegg.reaction/R07634;metanetx.reaction/MNXR111236;sbo/SBO:0000176"	Cysteine and methionine metabolism		"added after the Biolog update (PR #149); rhea:13441;L-cysteate_S Source | model.S(601,3772) curated (PR #222)"		1
	r_4412	cyclic phosphodiesterase	H2O[c] + 2',3'-cyclic GMP[c] => H+[c] + guanosine 2'-monophosphate[c]	3.1.4.37	YGR247W					"metanetx.reaction/MNXR117325;sbo/SBO:0000176"	Purine metabolism		"added after the Biolog update (PR #149); rhea:37211;guanosine 2&apos;-monophosphate_P Source"		1
	r_4413	deoxynucleotide 3'-phosphatase	H2O[c] + thymidine 3'-monophosphate[c] => phosphate[c] + thymidine[c]	3.1.3.34						"metanetx.reaction/MNXR118741;sbo/SBO:0000176"	Pyrimidine metabolism		"added after the Biolog update (PR #149); rhea:37247;thymidine 3&apos;-monophosphate_P Source"		1
	r_4414	cytosol nonspecific dipeptidase	H2O[v] + Ala-Gln[v] => L-glutamine[v] + L-alanine[v]	3.4.13.18						"metanetx.reaction/MNXR123345;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37275;Ala-Gln_N Source"		1
	r_4415	Cytosol non-specific dipeptidase	H2O[v] + Ala-His[v] => L-histidine[v] + L-alanine[v]	3.4.13.18						"metanetx.reaction/MNXR123347;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37283;Ala-His_N Source"		1
	r_4416	Cytosol non-specific dipeptidase	H2O[v] + Ala-Thr[v] => L-alanine[v] + L-threonine[v]	3.4.13.18						"metanetx.reaction/MNXR123349;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37299;Ala-Thr_N Source"		1
	r_4417	Cytosol non-specific dipeptidase	H2O[v] + Gly-Asn[v] => L-asparagine[v] + L-glycine[v]	3.4.13.18						"metanetx.reaction/MNXR123350;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37307;Gly-Asn_N Source"		1
	r_4418	Cytosol non-specific dipeptidase	H2O[v] + Gly-Gln[v] => L-glutamine[v] + L-glycine[v]	3.4.13.18						"metanetx.reaction/MNXR123351;sbo/SBO:0000176"	Dipeptidases		"added after the Biolog update (PR #149); rhea:37315;Gly-Gln_N Source"		1
	r_4419	L-Cysteate transport via proton symport	H+[e] + L-cysteate[e] <=> H+[c] + L-cysteate[c]							"metanetx.reaction/MNXR124424;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12602;L-cysteate_S Source"		1
	r_4420	alpha-glucosidase	H2O[e] + turanose[e] <=> D-fructose[e] + D-glucose[e]	3.2.1.20	YBR299W or YGR292W					"metanetx.reaction/MNXR130716;sbo/SBO:0000176"	Starch and sucrose metabolism		"added after the Biolog update (PR #149); sabiork:11699;turanose_C Source"		1
	r_4421	2-Hydroxyethanesulfonate transport via proton symport	H+[e] + 2-hydroxyethane-1-sulfonate[e] <=> H+[c] + 2-hydroxyethane-1-sulfonate[c]							"metanetx.reaction/MNXR137058;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12535;2-hydroxyethane-1-sulfonate_S Source"		1
	r_4422	3-Oxalomalate transport via proton symport	H+[e] + 3-oxalomalate(3-)[e] <=> H+[c] + 3-oxalomalate(3-)[c]							"metanetx.reaction/MNXR137067;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12545;3-oxalomalate(3-)_C Source"		1
	r_4423	Gly-Met transport via proton symport	H+[c] + Gly-Met[c] <=> H+[v] + Gly-Met[v]							"metanetx.reaction/MNXR137072;sbo/SBO:0000655"	Transport [c, v]		"added after the Biolog update (PR #149); seed:rxn12552;Gly-Met_N Source"		1
	r_4424	Gly-Gln transport via proton symport	H+[e] + Gly-Gln[e] <=> H+[c] + Gly-Gln[c]		YJR152W or YKR093W					"metanetx.reaction/MNXR137074;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12555;Gly-Gln_N Source"		2
	r_4425	Gly-Gln transport via proton symport	H+[c] + Gly-Gln[c] <=> H+[v] + Gly-Gln[v]							"metanetx.reaction/MNXR137074;sbo/SBO:0000655"	Transport [c, v]		"added after the Biolog update (PR #149); seed:rxn12555;Gly-Gln_N Source"		1
	r_4426	Ala-Gln transport via proton symport	H+[c] + Ala-Gln[c] <=> H+[v] + Ala-Gln[v]							"metanetx.reaction/MNXR137087;sbo/SBO:0000655"	Transport [c, v]		"added after the Biolog update (PR #149); seed:rxn12568;Ala-Gln_N Source"		1
	r_4427	N-Acetylmethionine transport via proton symport	H+[e] + N(alpha)-acetyl-L-methionine[e] <=> H+[c] + N(alpha)-acetyl-L-methionine[c]							"metanetx.reaction/MNXR137089;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12570;N(alpha)-acetyl-L-methionine_S Source"		1
	r_4428	Phosphotyrosine transport via proton symport	H+[e] + O(4)-phospho-L-tyrosine[e] <=> H+[c] + O(4)-phospho-L-tyrosine[c]							"metanetx.reaction/MNXR137095;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12580;O(4)-phospho-L-tyrosine_P Source"		1
	r_4429	Ala-His transport via proton symport	H+[e] + Ala-His[e] <=> H+[c] + Ala-His[c]		YJR152W or YKR093W					"metanetx.reaction/MNXR137107;sbo/SBO:0000655"	Transport [c, e]		"added after the Biolog update (PR #149); seed:rxn12594;Ala-His_N Source"		2
	r_4430	Ala-His transport via proton symport	H+[c] + Ala-His[c] <=> H+[v] + Ala-His[v]							"metanetx.reaction/MNXR137107;sbo/SBO:0000655"	Transport [c, v]		"added after the Biolog update (PR #149); seed:rxn12594;Ala-His_N Source"		1
	r_4431	ala-L-asp-L transport via proton symport	H+[c] + Ala-Asp[c] <=> H+[v] + Ala-Asp[v]							"metanetx.reaction/MNXR137135;sbo/SBO:0000655"	Transport [c, v]		"added after the Biolog update (PR #149); seed:rxn12628;Ala-Asp_N Source"		1
	r_4432	FMNH2-dependent alkanesulfonate monooxygenase	FMNH2[c] + oxygen[c] + 2-hydroxyethane-1-sulfonate[c] => FMN[c] + glycolaldehyde[c] + 2 H+[c] + H2O[c] + sulphite[c]	1.14.14.5						"bigg.reaction/FDMO;metanetx.reaction/MNXR99485;sbo/SBO:0000176"	Sulfur metabolism		"added after the Biolog update (PR #149); rhea:29715;2-hydroxyethane-1-sulfonate_S Source | model.S(601,3793) curated (PR #222)"		1
	r_4433	thymidine 3-monophosphate transport	thymidine 3'-monophosphate[e] <=> thymidine 3'-monophosphate[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); thymidine 3&apos;-monophosphate_P Source"		1
	r_4434	thymidine 5-monophosphate transport	thymidine 5'-monophosphate[e] <=> thymidine 5'-monophosphate[c]							sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); thymidine 5&apos;-monophosphate_P Source"		1
	r_4435	glycerol-1-phosphate phosphohydrolase	H2O[c] + glycerol 1-phosphate[c] => glycerol[c] + phosphate[c]		YIL053W or YER062C					"kegg.reaction/R08658;metanetx.reaction/MNXR112173;sbo/SBO:0000176"	Glycerolipid metabolism		"added after the Biolog update (PR #149); glycerol 1-phosphate_P Source"		2
	r_4436	nucleotide-specific phosphatase (thymidine 5'-monophosphate)	H2O[c] + thymidine 5'-monophosphate[c] => phosphate[c] + thymidine[c]							sbo/SBO:0000176	Pyrimidine metabolism		"added after the Biolog update (PR #149); thymidine 5&apos;-monophosphate_P Source"		1
	r_4437	Gly-Glu transport via proton symport (extracellular to cytosol)	H+[e] + Gly-Glu[e] <=> H+[c] + Gly-Glu[c]		YJR152W or YKR093W					sbo/SBO:0000655	Transport [c, e]		"added after the Biolog update (PR #149); Gly-Glu_N Source"		2
	r_4438	Gly-Glu transport via proton symport (cytosol to vacuole)	H+[c] + Gly-Glu[c] <=> H+[v] + Gly-Glu[v]							sbo/SBO:0000655	Transport [c, v]		"added after the Biolog update (PR #149); Gly-Glu_N Source"		1
